Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset
2006,Final Four,4,LSU,45,2,UCLA,59,TEAM_1,-2,-14,TEAM_2,True
2006,Final Four,11,George Mason,58,3,Florida,73,TEAM_1,-8,-15,TEAM_2,True
2006,Elite Eight,1,Villanova,62,3,Florida,75,TEAM_2,2,-13,TEAM_2,False
2006,Elite Eight,1,Connecticut,84,11,George Mason,86,TEAM_2,10,-2,TEAM_2,False
2006,Elite Eight,1,Memphis,45,2,UCLA,50,TEAM_2,1,-5,TEAM_2,False
2006,Elite Eight,4,LSU,70,2,Texas,60,TEAM_1,-2,10,TEAM_1,False
2006,Sweet 16,1,Villanova,60,4,Boston College,59,TEAM_2,3,1,TEAM_1,True
2006,Sweet 16,3,Florida,57,7,Georgetown,53,TEAM_2,4,4,TEAM_1,True
2006,Sweet 16,11,George Mason,63,7,Wichita State,55,TEAM_1,-4,8,TEAM_1,False
2006,Sweet 16,1,Connecticut,98,5,Washington,92,TEAM_2,4,6,TEAM_1,True
2006,Sweet 16,3,Gonzaga,71,2,UCLA,73,TEAM_1,-1,-2,TEAM_2,True
2006,Sweet 16,1,Duke,54,4,LSU,62,TEAM_2,3,-8,TEAM_2,False
2006,Sweet 16,6,West Virginia,71,2,Texas,74,TEAM_1,-4,-3,TEAM_2,True
2006,Sweet 16,1,Memphis,80,13,Bradley,64,TEAM_2,12,16,TEAM_1,True
2006,Second Round,1,Memphis,72,9,Bucknell,56,TEAM_2,8,16,TEAM_1,True
2006,Second Round,6,West Virginia,67,14,Northwestern State,54,TEAM_2,8,13,TEAM_1,True
2006,Second Round,7,Georgetown,70,2,Ohio State,52,TEAM_1,-5,18,TEAM_1,False
2006,Second Round,1,Villanova,82,8,Arizona,78,TEAM_2,7,4,TEAM_1,True
2006,Second Round,11,George Mason,65,3,North Carolina,60,TEAM_1,-8,5,TEAM_1,False
2006,Second Round,1,Connecticut,87,8,Kentucky,83,TEAM_2,7,4,TEAM_1,True
2006,Second Round,5,Pittsburgh,66,13,Bradley,72,TEAM_2,8,-6,TEAM_2,False
2006,Second Round,10,North Carolina State,54,2,Texas,75,TEAM_1,-8,-21,TEAM_2,True
2006,Second Round,11,Milwaukee,60,3,Florida,82,TEAM_1,-8,-22,TEAM_2,True
2006,Second Round,12,Texas A&M,57,4,LSU,58,TEAM_1,-8,-1,TEAM_2,True
2006,Second Round,1,Duke,70,8,George Washington,64,TEAM_2,7,6,TEAM_1,True
2006,Second Round,12,Montana,56,4,Boston College,69,TEAM_1,-8,-13,TEAM_2,True
2006,Second Round,5,Washington,67,4,Illinois,64,TEAM_1,-1,3,TEAM_1,False
2006,Second Round,7,Wichita State,80,2,Tennessee,73,TEAM_1,-5,7,TEAM_1,False
2006,Second Round,10,Alabama,59,2,UCLA,62,TEAM_1,-8,-3,TEAM_2,True
2006,Second Round,6,Indiana,80,3,Gonzaga,90,TEAM_1,-3,-10,TEAM_2,True
2006,First Round,3,Iowa,63,14,Northwestern State,64,TEAM_2,11,-1,TEAM_2,False
2006,First Round,1,Connecticut,72,16,Albany (N.Y.),59,TEAM_2,15,13,TEAM_1,True
2006,First Round,7,Georgetown,54,10,Northern Iowa,49,TEAM_2,3,5,TEAM_1,True
2006,First Round,2,Ohio State,70,15,Davidson,62,TEAM_2,13,8,TEAM_1,True
2006,First Round,8,Arkansas,55,9,Bucknell,59,TEAM_2,1,-4,TEAM_2,False
2006,First Round,1,Memphis,94,16,Oral Roberts,78,TEAM_2,15,16,TEAM_1,True
2006,First Round,2,Texas,60,15,Penn,52,TEAM_2,13,8,TEAM_1,True
2006,First Round,6,West Virginia,64,11,Southern Illinois,46,TEAM_2,5,18,TEAM_1,True
2006,First Round,8,Kentucky,72,9,Alabama-Birmingham,59,TEAM_2,1,13,TEAM_1,True
2006,First Round,6,Michigan State,65,11,George Mason,75,TEAM_2,5,-10,TEAM_2,False
2006,First Round,3,North Carolina,69,14,Murray St.,65,TEAM_2,11,4,TEAM_1,True
2006,First Round,4,Kansas,73,13,Bradley,77,TEAM_2,9,-4,TEAM_2,False
2006,First Round,5,Pittsburgh,79,12,Kent State,64,TEAM_2,7,15,TEAM_1,True
2006,First Round,1,Villanova,58,16,Monmouth,45,TEAM_2,15,13,TEAM_1,True
2006,First Round,8,Arizona,94,9,Wisconsin,75,TEAM_2,1,19,TEAM_1,True
2006,First Round,7,California,52,10,North Carolina State,58,TEAM_2,3,-6,TEAM_2,False
2006,First Round,4,LSU,80,13,Iona,64,TEAM_2,9,16,TEAM_1,True
2006,First Round,2,UCLA,78,15,Belmont,44,TEAM_2,13,34,TEAM_1,True
2006,First Round,7,Marquette,85,10,Alabama,90,TEAM_2,3,-5,TEAM_2,False
2006,First Round,4,Illinois,78,13,Air Force,69,TEAM_2,9,9,TEAM_1,True
2006,First Round,5,Nevada,79,12,Montana,87,TEAM_2,7,-8,TEAM_2,False
2006,First Round,3,Gonzaga,79,14,Xavier,75,TEAM_2,11,4,TEAM_1,True
2006,First Round,5,Syracuse,58,12,Texas A&M,66,TEAM_2,7,-8,TEAM_2,False
2006,First Round,8,George Washington,88,9,UNC Wilmington,85,TEAM_2,1,3,TEAM_1,True
2006,First Round,1,Duke,70,16,Southern,54,TEAM_2,15,16,TEAM_1,True
2006,First Round,5,Washington,75,12,Utah State,61,TEAM_2,7,14,TEAM_1,True
2006,First Round,7,Wichita State,86,10,Seton Hall,66,TEAM_2,3,20,TEAM_1,True
2006,First Round,2,Tennessee,63,15,Winthrop,61,TEAM_2,13,2,TEAM_1,True
2006,First Round,4,Boston College,88,13,Pacific,76,TEAM_2,9,12,TEAM_1,True
2006,First Round,6,Oklahoma,74,11,Milwaukee,82,TEAM_2,5,-8,TEAM_2,False
2006,First Round,3,Florida,76,14,South Alabama,50,TEAM_2,11,26,TEAM_1,True
2006,First Round,6,Indiana,87,11,San Diego State,83,TEAM_2,5,4,TEAM_1,True
2006,Play-In,16,Monmouth,71,16,Hampton,49,EQUAL,0,22,TEAM_1,True
2005,National Championship,1,Illinois,70,1,North Carolina,75,EQUAL,0,-5,TEAM_2,True
2005,Final Four,1,North Carolina,87,5,Michigan State,71,TEAM_2,4,16,TEAM_1,True
2005,Final Four,1,Illinois,75,4,Louisville,58,TEAM_2,3,17,TEAM_1,True
2005,Elite Eight,5,Michigan State,94,2,Kentucky,88,TEAM_1,-3,6,TEAM_1,False
2005,Elite Eight,1,North Carolina,88,6,Wisconsin,82,TEAM_2,5,6,TEAM_1,True
2005,Elite Eight,4,Louisville,93,7,West Virginia,85,TEAM_2,3,8,TEAM_1,True
2005,Elite Eight,1,Illinois,90,3,Arizona,89,TEAM_2,2,1,TEAM_1,True
2005,Sweet 16,6,Utah,52,2,Kentucky,62,TEAM_1,-4,-10,TEAM_2,True
2005,Sweet 16,1,North Carolina,67,5,Villanova,66,TEAM_2,4,1,TEAM_1,True
2005,Sweet 16,6,Wisconsin,65,10,North Carolina State,56,TEAM_2,4,9,TEAM_1,True
2005,Sweet 16,1,Duke,68,5,Michigan State,78,TEAM_2,4,-10,TEAM_2,False
2005,Sweet 16,3,Arizona,79,2,Oklahoma State,78,TEAM_1,-1,1,TEAM_1,False
2005,Sweet 16,6,Texas Tech,60,7,West Virginia,65,TEAM_2,1,-5,TEAM_2,False
2005,Sweet 16,1,Illinois,77,12,Milwaukee,63,TEAM_2,11,14,TEAM_1,True
2005,Sweet 16,1,Washington,79,4,Louisville,93,TEAM_2,3,-14,TEAM_2,False
2005,Second Round,1,North Carolina,92,9,Iowa State,65,TEAM_2,8,27,TEAM_1,True
2005,Second Round,5,Villanova,76,4,Florida,65,TEAM_1,-1,11,TEAM_1,False
2005,Second Round,6,Wisconsin,71,14,Bucknell,62,TEAM_2,8,9,TEAM_1,True
2005,Second Round,5,Michigan State,72,13,Vermont,61,TEAM_2,8,11,TEAM_1,True
2005,Second Round,10,North Carolina State,65,2,Connecticut,62,TEAM_1,-8,3,TEAM_1,False
2005,Second Round,7,Southern Illinois,77,2,Oklahoma State,85,TEAM_1,-5,-8,TEAM_2,True
2005,Second Round,1,Duke,63,9,Mississippi State,55,TEAM_2,8,8,TEAM_1,True
2005,Second Round,5,Georgia Tech,54,4,Louisville,76,TEAM_1,-1,-22,TEAM_2,True
2005,Second Round,11,Alabama-Birmingham,63,3,Arizona,85,TEAM_1,-8,-22,TEAM_2,True
2005,Second Round,7,West Virginia,111,2,Wake Forest,105,TEAM_1,-5,6,TEAM_1,False
2005,Second Round,12,Milwaukee,85,4,Boston College,63,TEAM_1,-8,22,TEAM_1,False
2005,Second Round,6,Texas Tech,71,3,Gonzaga,69,TEAM_1,-3,2,TEAM_1,False
2005,Second Round,7,Cincinnati,60,2,Kentucky,69,TEAM_1,-5,-9,TEAM_2,True
2005,Second Round,6,Utah,67,3,Oklahoma,58,TEAM_1,-3,9,TEAM_1,False
2005,Second Round,1,Illinois,71,9,Nevada,59,TEAM_2,8,12,TEAM_1,True
2005,Second Round,1,Washington,97,8,Pacific,79,TEAM_2,7,18,TEAM_1,True
2005,First Round,7,Southern Illinois,65,10,St. Mary's (Cal.),56,TEAM_2,3,9,TEAM_1,True
2005,First Round,5,Michigan State,89,12,Old Dominion,81,TEAM_2,7,8,TEAM_1,True
2005,First Round,8,Stanford,70,9,Mississippi State,93,TEAM_2,1,-23,TEAM_2,False
2005,First Round,1,Duke,57,16,Delaware State,46,TEAM_2,15,11,TEAM_1,True
2005,First Round,2,Connecticut,77,15,Central Florida,71,TEAM_2,13,6,TEAM_1,True
2005,First Round,7,Charlotte,63,10,North Carolina State,75,TEAM_2,3,-12,TEAM_2,False
2005,First Round,3,Kansas,63,14,Bucknell,64,TEAM_2,11,-1,TEAM_2,False
2005,First Round,4,Syracuse,57,13,Vermont,60,TEAM_2,9,-3,TEAM_2,False
2005,First Round,1,North Carolina,96,16,Oakland,68,TEAM_2,15,28,TEAM_1,True
2005,First Round,2,Wake Forest,70,15,Chattanooga,54,TEAM_2,13,16,TEAM_1,True
2005,First Round,4,Louisville,68,13,Louisiana-Lafayette,62,TEAM_2,9,6,TEAM_1,True
2005,First Round,6,Wisconsin,57,11,Northern Iowa,52,TEAM_2,5,5,TEAM_1,True
2005,First Round,5,Georgia Tech,80,12,George Washington,68,TEAM_2,7,12,TEAM_1,True
2005,First Round,4,Florida,67,13,Ohio,62,TEAM_2,9,5,TEAM_1,True
2005,First Round,5,Villanova,55,12,New Mexico,47,TEAM_2,7,8,TEAM_1,True
2005,First Round,2,Oklahoma State,63,15,Southeastern Louisiana,50,TEAM_2,13,13,TEAM_1,True
2005,First Round,8,Minnesota,53,9,Iowa State,64,TEAM_2,1,-11,TEAM_2,False
2005,First Round,8,Pacific,79,9,Pittsburgh,71,TEAM_2,1,8,TEAM_1,True
2005,First Round,8,Texas,57,9,Nevada,61,TEAM_2,1,-4,TEAM_2,False
2005,First Round,6,Utah,60,11,UTEP,54,TEAM_2,5,6,TEAM_1,True
2005,First Round,1,Illinois,67,16,Fairleigh Dickinson,55,TEAM_2,15,12,TEAM_1,True
2005,First Round,6,Texas Tech,78,11,UCLA,66,TEAM_2,5,12,TEAM_1,True
2005,First Round,4,Boston College,85,13,Penn,65,TEAM_2,9,20,TEAM_1,True
2005,First Round,3,Gonzaga,74,14,Winthrop,64,TEAM_2,11,10,TEAM_1,True
2005,First Round,7,West Virginia,63,10,Creighton,61,TEAM_2,3,2,TEAM_1,True
2005,First Round,5,Alabama,73,12,Milwaukee,83,TEAM_2,7,-10,TEAM_2,False
2005,First Round,1,Washington,88,16,Montana,77,TEAM_2,15,11,TEAM_1,True
2005,First Round,2,Kentucky,72,15,Eastern Kentucky,64,TEAM_2,13,8,TEAM_1,True
2005,First Round,6,LSU,68,11,Alabama-Birmingham,82,TEAM_2,5,-14,TEAM_2,False
2005,First Round,3,Arizona,66,14,Utah State,53,TEAM_2,11,13,TEAM_1,True
2005,First Round,7,Cincinnati,76,10,Iowa,64,TEAM_2,3,12,TEAM_1,True
2005,First Round,3,Oklahoma,84,14,Niagara,67,TEAM_2,11,17,TEAM_1,True
2005,Play-In,16,Oakland,79,16,Alabama A&M,69,EQUAL,0,10,TEAM_1,True
2004,National Championship,3,Georgia Tech,73,2,Connecticut,82,TEAM_1,-1,-9,TEAM_2,True
2004,Final Four,3,Georgia Tech,67,2,Oklahoma State,65,TEAM_1,-1,2,TEAM_1,False
2004,Final Four,1,Duke,78,2,Connecticut,79,TEAM_2,1,-1,TEAM_2,False
2004,Elite Eight,1,Duke,66,7,Xavier,63,TEAM_2,6,3,TEAM_1,True
2004,Elite Eight,4,Kansas,71,3,Georgia Tech,79,TEAM_1,-1,-8,TEAM_2,True
2004,Elite Eight,8,Alabama,71,2,Connecticut,87,TEAM_1,-6,-16,TEAM_2,True
2004,Elite Eight,1,St. Joseph's,62,2,Oklahoma State,64,TEAM_2,1,-2,TEAM_2,False
2004,Sweet 16,9,Alabama-Birmingham,74,4,Kansas,100,TEAM_1,-5,-26,TEAM_2,True
2004,Sweet 16,3,Texas,71,7,Xavier,79,TEAM_2,4,-8,TEAM_2,False
2004,Sweet 16,1,Duke,72,5,Illinois,62,TEAM_2,4,10,TEAM_1,True
2004,Sweet 16,3,Georgia Tech,72,10,Nevada,67,TEAM_2,7,5,TEAM_1,True
2004,Sweet 16,6,Vanderbilt,53,2,Connecticut,73,TEAM_1,-4,-20,TEAM_2,True
2004,Sweet 16,8,Alabama,80,5,Syracuse,71,TEAM_1,-3,9,TEAM_1,False
2004,Sweet 16,3,Pittsburgh,51,2,Oklahoma State,63,TEAM_1,-1,-12,TEAM_2,True
2004,Sweet 16,1,St. Joseph's,84,4,Wake Forest,80,TEAM_2,3,4,TEAM_1,True
2004,Second Round,6,Boston College,54,3,Georgia Tech,57,TEAM_1,-3,-3,TEAM_2,True
2004,Second Round,6,Vanderbilt,75,3,North Carolina State,73,TEAM_1,-3,2,TEAM_1,False
2004,Second Round,7,Xavier,89,2,Mississippi State,74,TEAM_1,-5,15,TEAM_1,False
2004,Second Round,5,Illinois,92,4,Cincinnati,68,TEAM_1,-1,24,TEAM_1,False
2004,Second Round,7,Memphis,53,2,Oklahoma State,70,TEAM_1,-5,-17,TEAM_2,True
2004,Second Round,6,Wisconsin,55,3,Pittsburgh,59,TEAM_1,-3,-4,TEAM_2,True
2004,Second Round,12,Pacific,63,4,Kansas,78,TEAM_1,-8,-15,TEAM_2,True
2004,Second Round,1,Kentucky,75,9,Alabama-Birmingham,76,TEAM_2,8,-1,TEAM_2,False
2004,Second Round,10,Nevada,91,2,Gonzaga,72,TEAM_1,-8,19,TEAM_1,False
2004,Second Round,1,Duke,90,8,Seton Hall,62,TEAM_2,7,28,TEAM_1,True
2004,Second Round,7,DePaul,55,2,Connecticut,72,TEAM_1,-5,-17,TEAM_2,True
2004,Second Round,12,Manhattan,80,4,Wake Forest,84,TEAM_1,-8,-4,TEAM_2,True
2004,Second Round,5,Syracuse,72,4,Maryland,70,TEAM_1,-1,2,TEAM_1,False
2004,Second Round,1,Stanford,67,8,Alabama,70,TEAM_2,7,-3,TEAM_2,False
2004,Second Round,1,St. Joseph's,70,8,Texas Tech,65,TEAM_2,7,5,TEAM_1,True
2004,Second Round,6,North Carolina,75,3,Texas,78,TEAM_1,-3,-3,TEAM_2,True
2004,First Round,6,Vanderbilt,71,11,Western Michigan,58,TEAM_2,5,13,TEAM_1,True
2004,First Round,1,Kentucky,96,16,Florida A&M,76,TEAM_2,15,20,TEAM_1,True
2004,First Round,2,Mississippi State,80,15,Monmouth,70,TEAM_2,13,10,TEAM_1,True
2004,First Round,6,Wisconsin,76,11,Richmond,64,TEAM_2,5,12,TEAM_1,True
2004,First Round,5,Illinois,72,12,Murray St.,53,TEAM_2,7,19,TEAM_1,True
2004,First Round,6,Boston College,58,11,Utah,51,TEAM_2,5,7,TEAM_1,True
2004,First Round,4,Kansas,78,13,Illinois-Chicago,53,TEAM_2,9,25,TEAM_1,True
2004,First Round,2,Oklahoma State,75,15,Eastern Washington,56,TEAM_2,13,19,TEAM_1,True
2004,First Round,5,Providence,58,12,Pacific,66,TEAM_2,7,-8,TEAM_2,False
2004,First Round,8,Washington,100,9,Alabama-Birmingham,102,TEAM_2,1,-2,TEAM_2,False
2004,First Round,3,Texas,80,14,Princeton,70,TEAM_2,11,10,TEAM_1,True
2004,First Round,4,Cincinnati,80,13,East Tennessee State,77,TEAM_2,9,3,TEAM_1,True
2004,First Round,7,Xavier,80,10,Louisville,70,TEAM_2,3,10,TEAM_1,True
2004,First Round,3,Georgia Tech,65,14,Northern Iowa,60,TEAM_2,11,5,TEAM_1,True
2004,First Round,7,Memphis,59,10,South Carolina,43,TEAM_2,3,16,TEAM_1,True
2004,First Round,3,Pittsburgh,53,14,Central Florida,44,TEAM_2,11,9,TEAM_1,True
2004,First Round,7,DePaul,76,10,Dayton,69,TEAM_2,3,7,TEAM_1,True
2004,First Round,3,North Carolina State,62,14,Louisiana-Lafayette,52,TEAM_2,11,10,TEAM_1,True
2004,First Round,6,North Carolina,63,11,Air Force,52,TEAM_2,5,11,TEAM_1,True
2004,First Round,8,Seton Hall,80,9,Arizona,76,TEAM_2,1,4,TEAM_1,True
2004,First Round,1,Stanford,71,16,Texas-San Antonio,45,TEAM_2,15,26,TEAM_1,True
2004,First Round,8,Alabama,65,9,Southern Illinois,64,TEAM_2,1,1,TEAM_1,True
2004,First Round,5,Syracuse,80,12,Brigham Young,75,TEAM_2,7,5,TEAM_1,True
2004,First Round,1,Duke,96,16,Alabama State,61,TEAM_2,15,35,TEAM_1,True
2004,First Round,4,Maryland,86,13,UTEP,83,TEAM_2,9,3,TEAM_1,True
2004,First Round,4,Wake Forest,79,13,Virginia Commonwealth,78,TEAM_2,9,1,TEAM_1,True
2004,First Round,5,Florida,60,12,Manhattan,75,TEAM_2,7,-15,TEAM_2,False
2004,First Round,8,Texas Tech,76,9,Charlotte,73,TEAM_2,1,3,TEAM_1,True
2004,First Round,1,St. Joseph's,82,16,Liberty,63,TEAM_2,15,19,TEAM_1,True
2004,First Round,2,Gonzaga,76,15,Valparaiso,49,TEAM_2,13,27,TEAM_1,True
2004,First Round,7,Michigan State,66,10,Nevada,72,TEAM_2,3,-6,TEAM_2,False
2004,First Round,2,Connecticut,70,15,Vermont,53,TEAM_2,13,17,TEAM_1,True
2004,Play-In,16,Florida A&M,72,16,Lehigh,57,EQUAL,0,15,TEAM_1,True
2003,National Championship,2,Kansas,78,3,Syracuse,81,TEAM_2,1,-3,TEAM_2,False
2003,Final Four,1,Texas,84,3,Syracuse,95,TEAM_2,2,-11,TEAM_2,False
2003,Final Four,3,Marquette,61,2,Kansas,94,TEAM_1,-1,-33,TEAM_2,True
2003,Elite Eight,1,Texas,85,7,Michigan State,76,TEAM_2,6,9,TEAM_1,True
2003,Elite Eight,1,Oklahoma,47,3,Syracuse,63,TEAM_2,2,-16,TEAM_2,False
2003,Elite Eight,1,Arizona,75,2,Kansas,78,TEAM_2,1,-3,TEAM_2,False
2003,Elite Eight,1,Kentucky,69,3,Marquette,83,TEAM_2,2,-14,TEAM_2,False
2003,Sweet 16,6,Maryland,58,7,Michigan State,60,TEAM_2,1,-2,TEAM_2,False
2003,Sweet 16,3,Syracuse,79,10,Auburn,78,TEAM_2,7,1,TEAM_1,True
2003,Sweet 16,1,Oklahoma,65,12,Butler,54,TEAM_2,11,11,TEAM_1,True
2003,Sweet 16,1,Texas,82,5,Connecticut,78,TEAM_2,4,4,TEAM_1,True
2003,Sweet 16,1,Arizona,88,5,Notre Dame,71,TEAM_2,4,17,TEAM_1,True
2003,Sweet 16,1,Kentucky,63,5,Wisconsin,57,TEAM_2,4,6,TEAM_1,True
2003,Sweet 16,3,Marquette,77,2,Pittsburgh,74,TEAM_1,-1,3,TEAM_1,False
2003,Sweet 16,3,Duke,65,2,Kansas,69,TEAM_1,-1,-4,TEAM_2,True
2003,Second Round,5,Wisconsin,61,13,Tulsa,60,TEAM_2,8,1,TEAM_1,True
2003,Second Round,10,Auburn,68,2,Wake Forest,62,TEAM_1,-8,6,TEAM_1,False
2003,Second Round,6,Oklahoma State,56,3,Syracuse,68,TEAM_1,-3,-12,TEAM_2,True
2003,Second Round,12,Butler,79,4,Louisville,71,TEAM_1,-8,8,TEAM_1,False
2003,Second Round,7,Michigan State,68,2,Florida,46,TEAM_1,-5,22,TEAM_1,False
2003,Second Round,6,Maryland,77,3,Xavier,64,TEAM_1,-3,13,TEAM_1,False
2003,Second Round,1,Texas,77,9,Purdue,67,TEAM_2,8,10,TEAM_1,True
2003,Second Round,7,Indiana,52,2,Pittsburgh,74,TEAM_1,-5,-22,TEAM_2,True
2003,Second Round,11,Central Michigan,80,3,Duke,86,TEAM_1,-8,-6,TEAM_2,True
2003,Second Round,1,Kentucky,74,9,Utah,54,TEAM_2,8,20,TEAM_1,True
2003,Second Round,1,Arizona,96,9,Gonzaga,95,TEAM_2,8,1,TEAM_1,True
2003,Second Round,5,Notre Dame,68,4,Illinois,60,TEAM_1,-1,8,TEAM_1,False
2003,Second Round,10,Arizona State,76,2,Kansas,108,TEAM_1,-8,-32,TEAM_2,True
2003,Second Round,5,Connecticut,84,4,Stanford,74,TEAM_1,-1,10,TEAM_1,False
2003,Second Round,1,Oklahoma,74,8,California,65,TEAM_2,7,9,TEAM_1,True
2003,Second Round,6,Missouri,92,3,Marquette,101,TEAM_1,-3,-9,TEAM_2,True
2003,First Round,2,Pittsburgh,67,15,Wagner,62,TEAM_2,13,5,TEAM_1,True
2003,First Round,6,Maryland,75,11,UNC Wilmington,73,TEAM_2,5,2,TEAM_1,True
2003,First Round,7,Michigan State,79,10,Colorado,64,TEAM_2,3,15,TEAM_1,True
2003,First Round,8,Oregon,58,9,Utah,60,TEAM_2,1,-2,TEAM_2,False
2003,First Round,1,Kentucky,95,16,IUPUI,64,TEAM_2,15,31,TEAM_1,True
2003,First Round,7,Indiana,67,10,Alabama,62,TEAM_2,3,5,TEAM_1,True
2003,First Round,8,LSU,56,9,Purdue,80,TEAM_2,1,-24,TEAM_2,False
2003,First Round,5,Mississippi State,46,12,Butler,47,TEAM_2,7,-1,TEAM_2,False
2003,First Round,1,Texas,82,16,UNC Asheville,61,TEAM_2,15,21,TEAM_1,True
2003,First Round,6,Oklahoma State,77,11,Penn,63,TEAM_2,5,14,TEAM_1,True
2003,First Round,3,Syracuse,77,14,Manhattan,63,TEAM_2,11,14,TEAM_1,True
2003,First Round,7,St. Joseph's,63,10,Auburn,65,TEAM_2,3,-2,TEAM_2,False
2003,First Round,2,Wake Forest,76,15,East Tennessee State,73,TEAM_2,13,3,TEAM_1,True
2003,First Round,3,Xavier,71,14,Troy,59,TEAM_2,11,12,TEAM_1,True
2003,First Round,4,Louisville,86,13,Austin Peay,64,TEAM_2,9,22,TEAM_1,True
2003,First Round,2,Florida,85,15,Sam Houston State,55,TEAM_2,13,30,TEAM_1,True
2003,First Round,8,California,76,9,North Carolina State,74,TEAM_2,1,2,TEAM_1,True
2003,First Round,1,Oklahoma,71,16,South Carolina State,54,TEAM_2,15,17,TEAM_1,True
2003,First Round,1,Arizona,80,16,Vermont,51,TEAM_2,15,29,TEAM_1,True
2003,First Round,8,Cincinnati,69,9,Gonzaga,74,TEAM_2,1,-5,TEAM_2,False
2003,First Round,5,Notre Dame,70,12,Milwaukee,69,TEAM_2,7,1,TEAM_1,True
2003,First Round,4,Illinois,65,13,Western Kentucky,60,TEAM_2,9,5,TEAM_1,True
2003,First Round,6,Creighton,73,11,Central Michigan,79,TEAM_2,5,-6,TEAM_2,False
2003,First Round,3,Duke,67,14,Colorado State,57,TEAM_2,11,10,TEAM_1,True
2003,First Round,7,Memphis,71,10,Arizona State,84,TEAM_2,3,-13,TEAM_2,False
2003,First Round,2,Kansas,64,15,Utah State,61,TEAM_2,13,3,TEAM_1,True
2003,First Round,5,Wisconsin,81,12,Weber State,74,TEAM_2,7,7,TEAM_1,True
2003,First Round,4,Dayton,71,13,Tulsa,84,TEAM_2,9,-13,TEAM_2,False
2003,First Round,6,Missouri,72,11,Southern Illinois,71,TEAM_2,5,1,TEAM_1,True
2003,First Round,5,Connecticut,58,12,Brigham Young,53,TEAM_2,7,5,TEAM_1,True
2003,First Round,3,Marquette,72,14,Holy Cross,68,TEAM_2,11,4,TEAM_1,True
2003,First Round,4,Stanford,77,13,San Diego,69,TEAM_2,9,8,TEAM_1,True
2003,Play-In,16,UNC Asheville,92,16,Texas Southern,84,EQUAL,0,8,TEAM_1,True
2002,National Championship,5,Indiana,52,1,Maryland,64,TEAM_1,-4,-12,TEAM_2,True
2002,Final Four,5,Indiana,73,2,Oklahoma,64,TEAM_1,-3,9,TEAM_1,False
2002,Final Four,1,Maryland,97,1,Kansas,88,EQUAL,0,9,TEAM_1,True
2002,Elite Eight,1,Kansas,104,2,Oregon,86,TEAM_2,1,18,TEAM_1,True
2002,Elite Eight,1,Maryland,90,2,Connecticut,82,TEAM_2,1,8,TEAM_1,True
2002,Elite Eight,5,Indiana,81,10,Kent State,69,TEAM_2,5,12,TEAM_1,True
2002,Elite Eight,12,Missouri,75,2,Oklahoma,81,TEAM_1,-10,-6,TEAM_2,True
2002,Sweet 16,6,Texas,70,2,Oregon,72,TEAM_1,-4,-2,TEAM_2,True
2002,Sweet 16,1,Kansas,73,4,Illinois,69,TEAM_2,3,4,TEAM_1,True
2002,Sweet 16,1,Maryland,78,4,Kentucky,68,TEAM_2,3,10,TEAM_1,True
2002,Sweet 16,11,Southern Illinois,59,2,Connecticut,71,TEAM_1,-9,-12,TEAM_2,True
2002,Sweet 16,1,Duke,73,5,Indiana,74,TEAM_2,4,-1,TEAM_2,False
2002,Sweet 16,8,UCLA,73,12,Missouri,82,TEAM_2,4,-9,TEAM_2,False
2002,Sweet 16,3,Arizona,67,2,Oklahoma,88,TEAM_1,-1,-21,TEAM_2,True
2002,Sweet 16,3,Pittsburgh,73,10,Kent State,78,TEAM_2,7,-5,TEAM_2,False
2002,Second Round,11,Wyoming,60,3,Arizona,68,TEAM_1,-8,-8,TEAM_2,True
2002,Second Round,12,Creighton,60,4,Illinois,72,TEAM_1,-8,-12,TEAM_2,True
2002,Second Round,6,Texas,68,3,Mississippi State,64,TEAM_1,-3,4,TEAM_1,False
2002,Second Round,6,California,50,3,Pittsburgh,63,TEAM_1,-3,-13,TEAM_2,True
2002,Second Round,11,Southern Illinois,77,3,Georgia,75,TEAM_1,-8,2,TEAM_1,False
2002,Second Round,7,North Carolina State,74,2,Connecticut,77,TEAM_1,-5,-3,TEAM_2,True
2002,Second Round,10,Kent State,71,2,Alabama,58,TEAM_1,-8,13,TEAM_1,False
2002,Second Round,1,Cincinnati,101,8,UCLA,105,TEAM_2,7,-4,TEAM_2,False
2002,Second Round,7,Xavier,65,2,Oklahoma,78,TEAM_1,-5,-13,TEAM_2,True
2002,Second Round,1,Maryland,87,8,Wisconsin,57,TEAM_2,7,30,TEAM_1,True
2002,Second Round,5,Indiana,76,13,UNC Wilmington,67,TEAM_2,8,9,TEAM_1,True
2002,Second Round,12,Tulsa,82,4,Kentucky,87,TEAM_1,-8,-5,TEAM_2,True
2002,Second Round,12,Missouri,83,4,Ohio State,67,TEAM_1,-8,16,TEAM_1,False
2002,Second Round,1,Kansas,86,8,Stanford,63,TEAM_2,7,23,TEAM_1,True
2002,Second Round,7,Wake Forest,87,2,Oregon,92,TEAM_1,-5,-5,TEAM_2,True
2002,Second Round,1,Duke,84,8,Notre Dame,77,TEAM_2,7,7,TEAM_1,True
2002,First Round,7,North Carolina State,69,10,Michigan State,58,TEAM_2,3,11,TEAM_1,True
2002,First Round,4,Illinois,93,13,San Diego State,64,TEAM_2,9,29,TEAM_1,True
